Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State_x,Zip Code,Country_x,Continent,Birthday,Country_y,State_y,Square Meters,Open Date,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category
388001,1,1/23/2016,1/27/2016,1730210,0,1616,1,USD,Male,Ralph Wilson,Clewiston,FL,Florida,33440,United States,North America,1989-04-30,Online,Online,1347.5,2010-01-01,Contoso DVD Player M100 Black,Contoso,Black,26.21,56.99,602,Movie DVD,6,"Music, Movies and Audio Books"
388004,1,1/23/2016,1/31/2016,776431,0,2104,1,EUR,Male,Lionello Padovano,Casavecchia,MC,Macerata,62036,Italy,Europe,2000-02-24,Online,Online,1347.5,2010-01-01,Contoso Water Heater 1.5GPM E0800 Silver,Contoso,Silver,131.28,257.5,804,Water Heaters,8,Home Appliances
388004,2,1/23/2016,1/31/2016,776431,0,618,3,EUR,Male,Lionello Padovano,Casavecchia,MC,Macerata,62036,Italy,Europe,2000-02-24,Online,Online,1347.5,2010-01-01,WWI Screen 113in M1610 Black,Wide World Importers,Black,99.06,299.0,305,Projectors & Screens,3,Computers
388013,1,1/23/2016,1/30/2016,1559552,0,1657,1,USD,Female,Dora Fauntleroy,Elmsford,NY,New York,10523,United States,North America,1938-03-21,Online,Online,1347.5,2010-01-01,Contoso DVD 12-Inch Player Portable M400 White,Contoso,White,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books"
390002,1,1/25/2016,2/6/2016,2029518,0,537,3,USD,Male,Jan Berg,Los Angeles,CA,California,90017,United States,North America,1939-04-04,Online,Online,1347.5,2010-01-01,WWI LCD17W E200 White,Wide World Importers,White,65.77,129.0,304,Monitors,3,Computers
390002,2,1/25/2016,2/6/2016,2029518,0,1636,2,USD,Male,Jan Berg,Los Angeles,CA,California,90017,United States,North America,1939-04-04,Online,Online,1347.5,2010-01-01,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books"
390002,3,1/25/2016,2/6/2016,2029518,0,1581,1,USD,Male,Jan Berg,Los Angeles,CA,California,90017,United States,North America,1939-04-04,Online,Online,1347.5,2010-01-01,SV DVD Recorder L240 Gold,Southridge Video,Gold,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books"
390002,4,1/25/2016,2/6/2016,2029518,0,1792,2,USD,Male,Jan Berg,Los Angeles,CA,California,90017,United States,North America,1939-04-04,Online,Online,1347.5,2010-01-01,MGS Age of Mythology: The Titans Expansion 2009 E148,Tailspin Toys,Pink,21.92,43.0,702,Download Games,7,Games and Toys
390002,5,1/25/2016,2/6/2016,2029518,0,458,1,USD,Male,Jan Berg,Los Angeles,CA,California,90017,United States,North America,1939-04-04,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.80 E1800 White,Wide World Importers,White,117.21,229.9,303,Desktops,3,Computers
391001,1,1/26/2016,2/2/2016,361945,0,1841,1,CAD,Male,Charles Hutchison,Calgary,AB,Alberta,T2P 0W4,Canada,North America,1991-02-26,Online,Online,1347.5,2010-01-01,Litware Washer & Dryer 15.5in E150 Blue,Litware,Blue,509.32,999.0,801,Washers & Dryers,8,Home Appliances
392003,1,1/27/2016,2/4/2016,1471397,0,156,8,USD,Female,Elizabeth Peete,La Plata,MO,Missouri,63549,United States,North America,1941-06-11,Online,Online,1347.5,2010-01-01,"Adventure Works 26"" 720p LCD HDTV M140 Brown",Adventure Works,Brown,216.12,469.97,201,Televisions,2,TV and Video
392004,1,1/27/2016,2/1/2016,401785,0,2118,3,EUR,Female,Katrin Eiffel,Niederstotzingen,BW,Baden-WÃÂ¼rttemberg,89168,Germany,Europe,1994-05-14,Online,Online,1347.5,2010-01-01,Contoso Coffee Maker 12C M1000 Black,Contoso,Black,204.64,445.0,805,Coffee Machines,8,Home Appliances
392004,2,1/27/2016,2/1/2016,401785,0,1441,2,EUR,Female,Katrin Eiffel,Niederstotzingen,BW,Baden-WÃÂ¼rttemberg,89168,Germany,Europe,1994-05-14,Online,Online,1347.5,2010-01-01,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company,Grey,91.97,200.0,503,Touch Screen Phones,5,Cell phones
392004,3,1/27/2016,2/1/2016,401785,0,1449,2,EUR,Female,Katrin Eiffel,Niederstotzingen,BW,Baden-WÃÂ¼rttemberg,89168,Germany,Europe,1994-05-14,Online,Online,1347.5,2010-01-01,The Phone Company Touch Screen Phones Infrared M901 Gold,The Phone Company,Gold,137.96,300.0,503,Touch Screen Phones,5,Cell phones
392004,4,1/27/2016,2/1/2016,401785,0,1698,1,EUR,Female,Katrin Eiffel,Niederstotzingen,BW,Baden-WÃÂ¼rttemberg,89168,Germany,Europe,1994-05-14,Online,Online,1347.5,2010-01-01,SV Hand Games for students E40 Red,Southridge Video,Red,3.56,6.99,701,Boxed Games,7,Games and Toys
392004,5,1/27/2016,2/1/2016,401785,0,2006,1,EUR,Female,Katrin Eiffel,Niederstotzingen,BW,Baden-WÃÂ¼rttemberg,89168,Germany,Europe,1994-05-14,Online,Online,1347.5,2010-01-01,Fabrikam Microwave 0.8CuFt E0800 Red,Fabrikam,Red,48.43,94.99,803,Microwaves,8,Home Appliances
393004,1,1/28/2016,2/9/2016,2007813,0,415,3,USD,Male,Dawid Robertson,Rutherfordton,NC,North Carolina,28139,United States,North America,1971-07-08,Online,Online,1347.5,2010-01-01,Proseware Laptop8.9 E089 White,Proseware,White,166.2,326.0,301,Laptops,3,Computers
393004,2,1/28/2016,2/9/2016,2007813,0,1629,1,USD,Male,Dawid Robertson,Rutherfordton,NC,North Carolina,28139,United States,North America,1971-07-08,Online,Online,1347.5,2010-01-01,Contoso DVD 38 DVD Storage Binder E25 Black,Contoso,Black,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books"
393010,1,1/28/2016,2/6/2016,313968,0,1616,7,CAD,Male,Christopher Kemp,Burnaby,BC,British Columbia,V5B 3C9,Canada,North America,1966-05-19,Online,Online,1347.5,2010-01-01,Contoso DVD Player M100 Black,Contoso,Black,26.21,56.99,602,Movie DVD,6,"Music, Movies and Audio Books"
393010,2,1/28/2016,2/6/2016,313968,0,1477,2,CAD,Male,Christopher Kemp,Burnaby,BC,British Columbia,V5B 3C9,Canada,North America,1966-05-19,Online,Online,1347.5,2010-01-01,The Phone Company Smart phones Unlocked M300 Black,The Phone Company,Black,122.78,267.0,504,Smart phones & PDAs,5,Cell phones
394000,1,1/29/2016,2/9/2016,1736019,0,979,1,USD,Male,Reed Flatt,New Albany,IN,Indiana,47150,United States,North America,1941-09-01,Online,Online,1347.5,2010-01-01,A. Datum Consumer Digital Camera E100 Pink,A. Datum,Pink,143.26,281.0,401,Digital Cameras,4,Cameras and camcorders
394000,2,1/29/2016,2/9/2016,1736019,0,113,4,USD,Male,Reed Flatt,New Albany,IN,Indiana,47150,United States,North America,1941-09-01,Online,Online,1347.5,2010-01-01,WWI Wireless Transmitter and Bluetooth Headphones X250 White,Wide World Importers,White,82.83,249.99,106,Bluetooth Headphones,1,Audio
397002,1,2/1/2016,2/9/2016,1348253,0,1607,2,USD,Male,Joseph Brown,Garner,NC,North Carolina,27529,United States,North America,1960-06-28,Online,Online,1347.5,2010-01-01,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Silver,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books"
397002,2,2/1/2016,2/9/2016,1348253,0,97,2,USD,Male,Joseph Brown,Garner,NC,North Carolina,27529,United States,North America,1960-06-28,Online,Online,1347.5,2010-01-01,WWI Stereo Bluetooth Headphones E1000 Green,Wide World Importers,Green,34.36,67.4,106,Bluetooth Headphones,1,Audio
397002,3,2/1/2016,2/9/2016,1348253,0,2012,2,USD,Male,Joseph Brown,Garner,NC,North Carolina,27529,United States,North America,1960-06-28,Online,Online,1347.5,2010-01-01,Fabrikam Microwave 0.8CuFt E0800 Black,Fabrikam,Black,48.43,94.99,803,Microwaves,8,Home Appliances
397004,1,2/1/2016,2/10/2016,1866421,0,123,2,USD,Female,Melanie Ward,San Ramon,CA,California,94583,United States,North America,1958-01-22,Online,Online,1347.5,2010-01-01,"Adventure Works 19"" Portable LCD HDTV M110 Black",Adventure Works,Black,128.76,279.99,201,Televisions,2,TV and Video
397004,2,2/1/2016,2/10/2016,1866421,0,625,1,USD,Female,Melanie Ward,San Ramon,CA,California,94583,United States,North America,1958-01-22,Online,Online,1347.5,2010-01-01,WWI Projector 720p DLP56 White,Wide World Importers,White,459.4,999.0,305,Projectors & Screens,3,Computers
397004,3,2/1/2016,2/10/2016,1866421,0,1641,4,USD,Female,Melanie Ward,San Ramon,CA,California,94583,United States,North America,1958-01-22,Online,Online,1347.5,2010-01-01,Contoso DVD 55DVD Storage Binder M56 Red,Contoso,Red,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books"
399004,1,2/3/2016,2/11/2016,822698,0,1058,3,EUR,Female,Jacobine van Lambalgen,Groessen,GE,Gelderland,6923 DB,Netherlands,Europe,1981-04-25,Online,Online,1347.5,2010-01-01,A. Datum SLR Camera M138 Silver Grey,A. Datum,Silver Grey,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders
400006,1,2/4/2016,2/10/2016,1996959,0,1284,3,USD,Female,Antonija Horvat,Lock Haven,PA,Pennsylvania,17745,United States,North America,1981-03-28,Online,Online,1347.5,2010-01-01,Contoso Mini Battery Charger Kit E320 Black,Contoso,Black,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
400010,1,2/4/2016,2/10/2016,606808,0,1746,8,EUR,Male,Marlon Pellerin,CERGY,IL,ÃÂle-de-France,95800,France,Europe,1994-01-18,Online,Online,1347.5,2010-01-01,MGS Zoo Tycoon Dinosaur Digs X200,Tailspin Toys,Black,36.11,109.0,702,Download Games,7,Games and Toys
400010,2,2/4/2016,2/10/2016,606808,0,1664,3,EUR,Male,Marlon Pellerin,CERGY,IL,ÃÂle-de-France,95800,France,Europe,1994-01-18,Online,Online,1347.5,2010-01-01,MGS Hand Games women M400 Yellow,Tailspin Toys,Yellow,4.13,8.99,701,Boxed Games,7,Games and Toys
400010,3,2/4/2016,2/10/2016,606808,0,965,3,EUR,Male,Marlon Pellerin,CERGY,IL,ÃÂle-de-France,95800,France,Europe,1994-01-18,Online,Online,1347.5,2010-01-01,A. Datum Consumer Digital Camera E100 Grey,A. Datum,Grey,143.26,281.0,401,Digital Cameras,4,Cameras and camcorders
402010,1,2/6/2016,2/13/2016,1653624,0,974,3,USD,Male,Richard Turner,Nashville,TN,Tennessee,37211,United States,North America,1946-01-21,Online,Online,1347.5,2010-01-01,A. Datum Slim Digital Camera M180 Pink,A. Datum,Pink,68.06,148.0,401,Digital Cameras,4,Cameras and camcorders
404005,1,2/8/2016,2/16/2016,295597,0,491,1,CAD,Male,Ralph Martin,Winnipeg,MB,Manitoba,P3C 0C4,Canada,North America,1967-10-31,Online,Online,1347.5,2010-01-01,Adventure Works LCD22 M200 Black,Adventure Works,Black,205.09,619.0,304,Monitors,3,Computers
404005,2,2/8/2016,2/16/2016,295597,0,1456,5,CAD,Male,Ralph Martin,Winnipeg,MB,Manitoba,P3C 0C4,Canada,North America,1967-10-31,Online,Online,1347.5,2010-01-01,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,Gold,138.42,301.0,503,Touch Screen Phones,5,Cell phones
405005,1,2/9/2016,2/15/2016,39894,0,1608,8,AUD,Female,Samantha Begg,JUNEE,NSW,New South Wales,2663,Australia,Australia,1941-02-26,Online,Online,1347.5,2010-01-01,SV DVD 7-Inch Player Portable E200 Silver,Southridge Video,Silver,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books"
406001,1,2/10/2016,2/15/2016,1610147,0,1684,5,USD,Female,Elizabeth Gilliam,Springfield,MA,Massachusetts,1103,United States,North America,1965-01-03,Online,Online,1347.5,2010-01-01,MGS Hand Games for Office worker L299 Silver,Tailspin Toys,Silver,5.6,16.89,701,Boxed Games,7,Games and Toys
406001,2,2/10/2016,2/15/2016,1610147,0,100,2,USD,Female,Elizabeth Gilliam,Springfield,MA,Massachusetts,1103,United States,North America,1965-01-03,Online,Online,1347.5,2010-01-01,WWI Wireless Bluetooth Stereo Headphones M170 White,Wide World Importers,White,55.18,120.0,106,Bluetooth Headphones,1,Audio
406001,3,2/10/2016,2/15/2016,1610147,0,1500,3,USD,Female,Elizabeth Gilliam,Springfield,MA,Massachusetts,1103,United States,North America,1965-01-03,Online,Online,1347.5,2010-01-01,The Phone Company Smart phones without camera E100 Pink,The Phone Company,Pink,65.77,129.0,504,Smart phones & PDAs,5,Cell phones
406001,4,2/10/2016,2/15/2016,1610147,0,430,3,USD,Female,Elizabeth Gilliam,Springfield,MA,Massachusetts,1103,United States,North America,1965-01-03,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC1.60 ED160 Brown,Adventure Works,Brown,137.63,269.95,303,Desktops,3,Computers
406001,5,2/10/2016,2/15/2016,1610147,0,2099,1,USD,Female,Elizabeth Gilliam,Springfield,MA,Massachusetts,1103,United States,North America,1965-01-03,Online,Online,1347.5,2010-01-01,Contoso Water Heater 1.5GPM E0800 Green,Contoso,Green,131.28,257.5,804,Water Heaters,8,Home Appliances
406001,6,2/10/2016,2/15/2016,1610147,0,450,1,USD,Female,Elizabeth Gilliam,Springfield,MA,Massachusetts,1103,United States,North America,1965-01-03,Online,Online,1347.5,2010-01-01,WWI Desktop PC2.33 X2330 Brown,Wide World Importers,Brown,304.48,919.0,303,Desktops,3,Computers
406001,7,2/10/2016,2/15/2016,1610147,0,452,2,USD,Female,Elizabeth Gilliam,Springfield,MA,Massachusetts,1103,United States,North America,1965-01-03,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Red,112.14,219.95,303,Desktops,3,Computers
406007,1,2/10/2016,2/20/2016,1451764,0,1602,2,USD,Male,Richard Lane,Miami Springs,FL,Florida,33166,United States,North America,1977-12-11,Online,Online,1347.5,2010-01-01,SV DVD 12-Inch Player Portable M400 Black,Southridge Video,Black,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books"
407002,1,2/11/2016,2/16/2016,1342915,0,1092,8,USD,Female,Maryann Edmonds,Southfield,MI,Michigan,48075,United States,North America,1988-09-22,Online,Online,1347.5,2010-01-01,Contoso SLR Camera X144 Gold,Contoso,Gold,222.98,673.0,402,Digital SLR Cameras,4,Cameras and camcorders
407010,1,2/11/2016,2/14/2016,1380756,0,1580,1,USD,Male,Owen Miller,Grand Rapids,MI,Michigan,49546,United States,North America,1978-12-09,Online,Online,1347.5,2010-01-01,SV DVD Recorder L230 Grey,Southridge Video,Grey,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books"
407010,2,2/11/2016,2/14/2016,1380756,0,2083,6,USD,Male,Owen Miller,Grand Rapids,MI,Michigan,49546,United States,North America,1978-12-09,Online,Online,1347.5,2010-01-01,Contoso Microwave 0.9CuFt E0090 Black,Contoso,Black,50.98,99.99,803,Microwaves,8,Home Appliances
407010,3,2/11/2016,2/14/2016,1380756,0,1693,2,USD,Male,Owen Miller,Grand Rapids,MI,Michigan,49546,United States,North America,1978-12-09,Online,Online,1347.5,2010-01-01,SV Hand Games men M30 Black,Southridge Video,Black,3.16,6.88,701,Boxed Games,7,Games and Toys
409001,1,2/13/2016,2/17/2016,1856221,0,2094,2,USD,Female,Stephanie Moore,Folsom,CA,California,95630,United States,North America,1947-05-05,Online,Online,1347.5,2010-01-01,Contoso Water Heater 1.5GPM E0800 Blue,Contoso,Blue,131.28,257.5,804,Water Heaters,8,Home Appliances
409001,2,2/13/2016,2/17/2016,1856221,0,161,7,USD,Female,Stephanie Moore,Folsom,CA,California,95630,United States,North America,1947-05-05,Online,Online,1347.5,2010-01-01,"Adventure Works 52"" LCD HDTV X790W Silver",Adventure Works,Silver,527.53,1592.2,201,Televisions,2,TV and Video
409001,3,2/13/2016,2/17/2016,1856221,0,1598,3,USD,Female,Stephanie Moore,Folsom,CA,California,95630,United States,North America,1947-05-05,Online,Online,1347.5,2010-01-01,SV DVD External DVD Burner M200 Grey,Southridge Video,Grey,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books"
409001,4,2/13/2016,2/17/2016,1856221,0,2109,3,USD,Female,Stephanie Moore,Folsom,CA,California,95630,United States,North America,1947-05-05,Online,Online,1347.5,2010-01-01,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,Grey,131.28,257.5,804,Water Heaters,8,Home Appliances
409020,1,2/13/2016,2/24/2016,250944,0,1977,1,CAD,Male,Dallas Hudson,Welland,ON,Ontario,L3B 3Z6,Canada,North America,1976-03-01,Online,Online,1347.5,2010-01-01,Litware Refrigerator 9.7CuFt M560 Orange,Litware,Orange,226.71,493.0,802,Refrigerators,8,Home Appliances
409021,1,2/13/2016,2/22/2016,730203,0,1642,1,EUR,Male,Cupido Napolitano,Bienate,MI,Milano,20020,Italy,Europe,1936-06-18,Online,Online,1347.5,2010-01-01,Contoso DVD External DVD Burner M200 Black,Contoso,Black,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books"
409022,1,2/13/2016,2/25/2016,944448,0,1850,4,GBP,Male,Bailey Hunter,HORTON-CUM-STUDLEY,South Oxfordshire,South Oxfordshire,OX33 8EN,United Kingdom,Europe,1942-03-17,Online,Online,1347.5,2010-01-01,NT Washer & Dryer 21in E2100 White,Northwind Traders,White,815.68,1599.9,801,Washers & Dryers,8,Home Appliances
411002,1,2/15/2016,2/25/2016,1965605,0,1616,4,USD,Male,Charlie Davis,Squaw Gap,ND,North Dakota,59270,United States,North America,1965-10-09,Online,Online,1347.5,2010-01-01,Contoso DVD Player M100 Black,Contoso,Black,26.21,56.99,602,Movie DVD,6,"Music, Movies and Audio Books"
412002,1,2/16/2016,2/21/2016,1845084,0,191,4,USD,Male,David Gilmore,Bluefield,WV,West Virginia,24701,United States,North America,2001-12-12,Online,Online,1347.5,2010-01-01,SV 8xDVD E140 Silver,Southridge Video,Silver,33.65,66.0,202,VCD & DVD,2,TV and Video
412005,1,2/16/2016,2/21/2016,1838833,0,1271,1,USD,Male,Graham Fouche,Carsonville,MI,Michigan,48419,United States,North America,1954-02-05,Online,Online,1347.5,2010-01-01,Contoso Lens Cap Keeper E314 Yellow,Contoso,Yellow,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
412005,2,2/16/2016,2/21/2016,1838833,0,2102,7,USD,Male,Graham Fouche,Carsonville,MI,Michigan,48419,United States,North America,1954-02-05,Online,Online,1347.5,2010-01-01,Contoso Water Heater 4.0GPM M1250 Silver,Contoso,Silver,363.75,791.0,804,Water Heaters,8,Home Appliances
412005,3,2/16/2016,2/21/2016,1838833,0,740,1,USD,Male,Graham Fouche,Carsonville,MI,Michigan,48419,United States,North America,1954-02-05,Online,Online,1347.5,2010-01-01,Proseware High-Performance Business-Class Laser Fax X200 Green,Proseware,Green,82.17,248.0,306,"Printers, Scanners & Fax",3,Computers
412005,4,2/16/2016,2/21/2016,1838833,0,1098,1,USD,Male,Graham Fouche,Carsonville,MI,Michigan,48419,United States,North America,1954-02-05,Online,Online,1347.5,2010-01-01,Contoso SLR Camera M145 Pink,Contoso,Pink,157.73,343.0,402,Digital SLR Cameras,4,Cameras and camcorders
413011,1,2/17/2016,2/26/2016,246888,0,1637,5,CAD,Male,Joseph Bryant,Kirkland Lake,ON,Ontario,P2N 2G8,Canada,North America,1971-03-29,Online,Online,1347.5,2010-01-01,Contoso DVD 48 DVD Storage Binder M50 Red,Contoso,Red,8.27,17.99,602,Movie DVD,6,"Music, Movies and Audio Books"
413011,2,2/17/2016,2/26/2016,246888,0,1636,1,CAD,Male,Joseph Bryant,Kirkland Lake,ON,Ontario,P2N 2G8,Canada,North America,1971-03-29,Online,Online,1347.5,2010-01-01,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books"
413011,3,2/17/2016,2/26/2016,246888,0,1586,7,CAD,Male,Joseph Bryant,Kirkland Lake,ON,Ontario,P2N 2G8,Canada,North America,1971-03-29,Online,Online,1347.5,2010-01-01,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Black,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books"
414015,1,2/18/2016,2/25/2016,1849306,0,2250,2,USD,Male,Chad Coon,East Lansing,MI,Michigan,48823,United States,North America,1984-08-15,Online,Online,1347.5,2010-01-01,WWI Wall Lamp E215 Silver,Wide World Importers,Silver,61.17,119.99,806,Lamps,8,Home Appliances
414016,1,2/18/2016,2/28/2016,574956,0,1816,1,EUR,Male,Paul Keller,Hamburg PoppenbÃÂ¼ttel,HH,Hamburg,22399,Germany,Europe,1944-04-05,Online,Online,1347.5,2010-01-01,MGS Age of Empires II Gold Edition2009 E172,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys
414016,2,2/18/2016,2/28/2016,574956,0,1672,4,EUR,Male,Paul Keller,Hamburg PoppenbÃÂ¼ttel,HH,Hamburg,22399,Germany,Europe,1944-04-05,Online,Online,1347.5,2010-01-01,MGS Hand Games for Office worker L299 Black,Tailspin Toys,Black,5.6,16.89,701,Boxed Games,7,Games and Toys
415012,1,2/19/2016,2/27/2016,390781,0,1991,1,CAD,Male,Steve Dwyer,Montreal,QC,Quebec,H4J 1M9,Canada,North America,1956-10-27,Online,Online,1347.5,2010-01-01,Fabrikam Microwave 1.6CuFt M1250 Silver,Fabrikam,Silver,82.77,179.99,803,Microwaves,8,Home Appliances
415012,2,2/19/2016,2/27/2016,390781,0,733,3,CAD,Male,Steve Dwyer,Montreal,QC,Quebec,H4J 1M9,Canada,North America,1956-10-27,Online,Online,1347.5,2010-01-01,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",Proseware,Green,72.66,158.0,306,"Printers, Scanners & Fax",3,Computers
415012,3,2/19/2016,2/27/2016,390781,0,429,2,CAD,Male,Steve Dwyer,Montreal,QC,Quebec,H4J 1M9,Canada,North America,1956-10-27,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC2.30 MD230 Brown,Adventure Works,Brown,275.87,599.9,303,Desktops,3,Computers
415012,4,2/19/2016,2/27/2016,390781,0,1637,1,CAD,Male,Steve Dwyer,Montreal,QC,Quebec,H4J 1M9,Canada,North America,1956-10-27,Online,Online,1347.5,2010-01-01,Contoso DVD 48 DVD Storage Binder M50 Red,Contoso,Red,8.27,17.99,602,Movie DVD,6,"Music, Movies and Audio Books"
415016,1,2/19/2016,3/1/2016,38613,0,1766,1,AUD,Male,Hamish Mason,Tacoma,NSW,New South Wales,2259,Australia,Australia,1988-03-16,Online,Online,1347.5,2010-01-01,MGS Age of Empires 2008new M420,Tailspin Toys,Black,24.83,54.0,702,Download Games,7,Games and Toys
415016,2,2/19/2016,3/1/2016,38613,0,1640,3,AUD,Male,Hamish Mason,Tacoma,NSW,New South Wales,2259,Australia,Australia,1988-03-16,Online,Online,1347.5,2010-01-01,Contoso DVD 60 DVD Storage Binder L20 Red,Contoso,Red,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books"
416000,1,2/20/2016,2/27/2016,1566584,0,960,1,USD,Female,Lisa Ryan,Seattle,WA,Washington,98101,United States,North America,1946-07-15,Online,Online,1347.5,2010-01-01,A. Datum Slim Digital Camera M180 Grey,A. Datum,Grey,68.06,148.0,401,Digital Cameras,4,Cameras and camcorders
